Model,Silhouette Score
aadl-shutter_smartshutter_SmartShutterSystem_impl_1.json,-0.14690938381871463
AADL-SmartParkingApplication_InformationServiceProvider_ISP_impl_1.json,0.09140027558689763
AADL-SmartParkingApplication_RSE_RSEOwner_impl_1.json,-0.09334562075603048
AADL-SmartParkingApplication_SmartParkingSystem_tispSys_impl_1.json,0.0035564637927366204
aadl-sysml_Pilot_Flying_Cross_Channel_Bus_Cross_Channel_Bus_Impl_1.json,0.0014529762607901333
aadl-sysml_Pilot_Flying_Pilot_Flying_Pilot_Flying_Impl_1.json,0.06740148395884413
aadl-sysml_Pilot_Flying_Pilot_Flying_Side_Logic_Pilot_Flying_Side_Logic_Impl_1.json,0.0315765947835042
aadl-sysml_Pilot_Flying_Side_Side_Impl_1.json,0.05976143880849914
aadl-sysml_Signals_Fall_Fall_Impl_1.json,-0.008867869268733992
aadl-sysml_Signals_Rise_Rise_Impl_1.json,0.007435044005786028
aadl-translator_Device_AADL_Test_Abstract_Device_Illegal_Port_Name_Device_AADL_Test_Abstract_Device_Illegal_Port_Name_impl_1.json,0.14902309436047667
aadl-translator_Device_AADL_Test_Abstract_Device_Missing_Data_Type_Responder_Device_AADL_Test_Abstract_Device_Missing_Data_Type_Responder_impl_1.json,0.13630667341467956
aadl-translator_Device_AADL_Test_Abstract_Device_Missing_Device_AADL_Test_Abstract_Device_Missing_impl_1.json,0.05650139049783594
aadl-translator_Device_AADL_Test_Abstract_Device_Missing_Ports_Device_AADL_Test_Abstract_Device_Missing_Ports_impl_1.json,0.10891603566539956
aadl-translator_Device_AADL_Test_System_Impl_Property_Missing_Credentials_Device_AADL_Test_System_Impl_Property_Missing_Credentials_impl_1.json,0.14276592066809618
aadl-translator_Device_AADL_Test_System_Impl_Property_Missing_ManufacturerModel_Device_AADL_Test_System_Impl_Property_Missing_ManufacturerModel_impl_1.json,0.155884910126391
aadl-translator_Device_AADL_Test_System_Impl_Property_Missing_Manufacturer_Device_AADL_Test_System_Impl_Property_Missing_Manufacturer_impl_1.json,0.15941771998599794
aadl-translator_Device_AADL_Test_System_Impl_Property_Missing_ModelNumber_Device_AADL_Test_System_Impl_Property_Missing_ModelNumber_impl_1.json,0.1440443852093916
aadl-translator_Device_AADL_Test_System_Impl_Property_Missing_SYSTYPE_Device_AADL_Test_System_Impl_Property_Missing_SYSTYPE_impl_1.json,0.15305467058711777
aadl-translator_NoninPulseOx_NoninPulseOx_impl_1.json,0.005312960611371438
aadl-translator_PulseOx_Forwarding_Bidirectional_System_PulseOx_Forwarding_Bidirectional_System_imp_1.json,0.12897761693353524
aadl-translator_PulseOx_Forwarding_DevToDev_System_PulseOx_Forwarding_DevToDev_System_imp_1.json,0.1843594668197837
aadl-translator_PulseOx_Forwarding_Duplicate_System_Duplicate_System_imp_1.json,-0.10322302944450072
aadl-translator_PulseOx_Forwarding_Duplicate_System_PulseOx_Forwarding_Duplicate_System_imp_1.json,0.13992920664780628
aadl-translator_PulseOx_Forwarding_System_PulseOx_Forwarding_System_imp_1.json,0.1318438652204901
aadl-translator_PulseOx_Forwarding_System_PulseOx_Forwarding_System_imp_2.json,0.13777620518916234
aadl-translator_PulseOx_IncDataPort_System_PulseOx_Forwarding_System_imp_1.json,0.1441934051814091
aadl-translator_SimpleCapnograph_SimpleCapnograph_impl_1.json,0.06473231694955513
aadl-translator_SimplePCA_SimplePCA_impl_1.json,-0.058994410244069234
AADL-Tutorial_syst_SecuritySystem_with_devices_1.json,-0.027333392768350978
AADL-Wobbuloscope_Wobbuloscope_Wobbuloscope_impl_1.json,-0.036965197024052605
